,region,category,parameter,mode,powertrain,year,unit,value,price,range_km,charging_time,sales_volume,co2_saved,battery_capacity,energy_efficiency,weight_kg,number_of_seats,motor_power,distance_traveled
178,Austria,Historical,EV sales share,Cars,EV,2020,percent,9.5,55080.44740930882,525,7.13,4985,874.3360651932551,72,123.35536737544771,1095,3,119,57678
179,Austria,Historical,EV stock share,Cars,EV,2020,percent,1.20000004768372,32206,367,11.27,3091,453.76,39.048892211023535,68.12,1034,4.467010464253287,124,50175.51024376397
180,Austria,Historical,EV stock share,Cars,EV,2021,percent,2.09999990463257,48217,269,1.29,398,42.82,55.5915390750152,245.35,1035,4.506355490102244,212,44154
181,Austria,Historical,EV sales share,Cars,EV,2021,percent,20,72884,123,3.97,2551,125.51,42,315.6188727195152,2257,2,148,50174.95317373011
182,Austria,Historical,EV charging points,EV,Publicly available fast,2021,charging points,1600,56548,324,9.84,3898,505.18,97,376.2302551085953,2094,4.497745554124996,253,5845
183,Austria,Historical,EV charging points,EV,Publicly available slow,2021,charging points,8900,55078.36028853342,365,7.55,3482,494.5419978362686,36,98.63,1292,4,233,99231
184,Austria,Historical,EV stock,Cars,PHEV,2021,Vehicles,29000,55078.478254092406,154.882947461283,6.489466164399536,1300,81.12,83,532.05,1909,4.497796466278272,218,96549
185,Austria,Historical,EV stock,Cars,FCEV,2021,Vehicles,55,31276,193,11.71,913,70.48,96,475.3559308668887,1116,6,87,67967
186,Austria,Historical,EV sales,Cars,FCEV,2021,Vehicles,14,69867,305,8.66,255,-12.36985841663602,67,219.67,1011,2,181,50175.01371081925
187,Austria,Historical,EV stock,Cars,BEV,2021,Vehicles,77000,72731,147,2.83,3051,179.4,30,251.61822555410782,1160,4,89,31127
188,Austria,Historical,EV sales,Cars,BEV,2021,Vehicles,33000,55080.90797160106,445,11.34,4366,704.4372681579271,97,217.98,2025,6,116,50174.66580884658
189,Austria,Historical,EV sales,Cars,PHEV,2021,Vehicles,15000,55753,159,4.66,2351.2073290322614,125.86,48,301.89,1749.4532626112598,7,186.70677399032496,62957
190,Austria,Historical,EV sales,Cars,PHEV,2022,Vehicles,13000,37069,166,5.92,2127,141.23,84,447.50930259262555,1176,7,264,84756
191,Austria,Historical,EV sales,Cars,BEV,2022,Vehicles,34000,39909,317,9.89,4615,585.18,68,214.51,1241,3,148,98716
192,Austria,Historical,EV stock,Cars,BEV,2022,Vehicles,110000,46531,496,6.63,4679,928.31,92,185.48,1747.5851709188921,6,205,50173.57318949787
193,Austria,Historical,EV sales,Cars,FCEV,2022,Vehicles,14,30301,194,2.99,4147,321.81,43,221.65,1927,6,198,83618
194,Austria,Historical,EV stock,Cars,FCEV,2022,Vehicles,62,34056,440,6.465285899445404,4922,866.27,46,104.55,1896,4,117,85996
195,Austria,Historical,EV stock,Cars,PHEV,2022,Vehicles,42000,55079.53874433129,214,6.523464995605961,1536.4351432283574,56.15,75,350.47,2115,4,292,76973
196,Austria,Historical,EV charging points,EV,Publicly available fast,2022,charging points,2600,55080.789954641914,594,10.72,3854,915.71,34,57.24,2435,4.4981778495367495,127,50175.14699320203
197,Austria,Historical,EV charging points,EV,Publicly available slow,2022,charging points,13000,67955,379,5.49,4454.934530952812,686.9,61,160.95,2075,3,253,55357
198,Austria,Historical,EV sales share,Cars,EV,2022,percent,22,75288,272,5.92,361,39.28,38,139.71,1393,5,182,95027
199,Austria,Historical,EV stock share,Cars,EV,2022,percent,3,66996,338,8.34,658,88.96,61,180.47,1751.351396321471,4.532712575964363,130,73830
200,Austria,Historical,EV stock share,Cars,EV,2023,percent,4.40000009536743,47046,368,2.38,3751,552.15,39.835386009423864,70.65,1748.2027069862638,5,187.35070273946343,60714
201,Austria,Historical,EV sales share,Cars,EV,2023,percent,26,62367,312,10.73,2378.2186185816663,283.92,38,121.79,1717,4.524615073182661,243,22008
202,Austria,Historical,EV charging points,EV,Publicly available fast,2023,charging points,2500,66313,252,8.6,2783,280.53,53.961240960269926,238.1,1824,6,216,24550
203,Austria,Historical,EV charging points,EV,Publicly available slow,2023,charging points,15000,55080.8698527234,287,6.465201765662899,4944,622.1906342858579,89,368.6184010648914,1748.5996757303126,5,186.88734071460982,50174.94324852506
204,Austria,Historical,EV stock,Cars,PHEV,2023,Vehicles,61000,54264,133,4.14,2438,129.7,80,601.5,1749.4352713541336,3,275,68523
205,Austria,Historical,EV stock,Cars,FCEV,2023,Vehicles,89,51723,149,9.56,4702,280.24,73,412.23160835094916,2045,5,243,58649
206,Austria,Historical,EV sales,Cars,FCEV,2023,Vehicles,9,77544,534,6.351228532578475,2561.3193003630477,556.5718491709094,40,74.91,1791,2,96,50174.88776487623
207,Austria,Historical,EV stock,Cars,BEV,2023,Vehicles,160000,78941,440,2.41,3338,560.2239622669979,25,56.82,1025,2,102,22033
208,Austria,Historical,EV sales,Cars,BEV,2023,Vehicles,48000,35283,532,7.6,5716.549656025702,1044.21,86,161.65,1486,4.469081245996595,290,58649
209,Austria,Historical,EV sales,Cars,PHEV,2023,Vehicles,17000,75275,546,4.47,2036,444.66,59.599147186946624,89.74,1523,6,224,50174.657031904484
210,Belgium,Historical,EV stock,Buses,BEV,2010,Vehicles,3,53316,557,10.86,2412,537.39,59,105.92,2144,3,275,59350
211,Belgium,Historical,EV sales,Vans,BEV,2010,Vehicles,7,55078.75744630033,201,10.88,2150.9525500399072,142.31,78,395.23840911239074,2257,3,145,89932
212,Belgium,Historical,EV stock,Vans,BEV,2010,Vehicles,62,35869,338,8.43,3298,438.47487562869446,66,195.27,1483,2,146,69474
213,Belgium,Historical,EV sales,Cars,BEV,2010,Vehicles,48,59170,319,11.05,3715,474.03,39,122.26,2068,3,79,66591
214,Belgium,Historical,EV stock,Cars,BEV,2010,Vehicles,61,55080.770792553616,514,3.36,3615,743.24,83,184.01879033720752,1823,4,162,50175.18867828161
215,Belgium,Historical,EV sales,Cars,PHEV,2010,Vehicles,8,44074,332,4.6,2249,298.67,60,180.72,1106,6,83,41532
216,Belgium,Historical,EV sales share,Cars,EV,2010,percent,0.009999999776483,79537,388,11.93,3545,550.18,48,123.71,2311,6,217,79750
217,Belgium,Historical,EV stock,Cars,FCEV,2010,Vehicles,1,62138,431,6.457682033874565,-85.01333178415462,21.89,45.55658485955601,62.65,2365,2,284,22894
218,Belgium,Historical,EV stock,Cars,PHEV,2010,Vehicles,9,55081.99092161855,193,10.24,4400,339.68,84,435.23,2335,5,298,26162
219,Belgium,Historical,EV stock,Trucks,BEV,2010,Vehicles,2,69814,455,4,3463,630.27,70.12437339914376,178.3679045517637,1406,2,214,3073
220,Belgium,Historical,EV stock share,Buses,EV,2010,percent,0.018999999389052,30071,378,6.4842163494459095,252,38.1,49.44793564991936,134.92,1146,4.510380208919373,117,2340
221,Belgium,Historical,EV sales share,Vans,EV,2010,percent,0.013000000268221,73702,224,3.72,2849,255.27,42,239.6611334540828,1751.0009104918586,4,168,49550
222,Belgium,Historical,EV stock share,Vans,EV,2010,percent,0.010999999940395,55079.11369264248,168,5,4381,294.4,44,290.979641151727,1207,2,113,84135
223,Belgium,Historical,EV stock share,Cars,EV,2010,percent,0.001300000003539,33297,512,3.41,1830,374.78,84,188.83380358720422,1707,3,153,50175.50649911482
224,Belgium,Historical,EV stock share,Trucks,EV,2010,percent,0.001300000003539,55080.78191717869,463,4.21,3890,720.43,41,58.88685256344323,2310,6,289,50175.18760029389
225,Belgium,Historical,EV stock share,Trucks,EV,2011,percent,0.00400000018999,76424,269.9015258847276,10.19,94,15.49,27,146.23580462536017,2094,7,255,528
226,Belgium,Historical,EV stock share,Cars,EV,2011,percent,0.00650000013411,51059,228,10.15,3534,322.3,62,271.93,1182,3,193,29396
227,Belgium,Historical,EV sales share,Trucks,EV,2011,percent,0.009800000116229,44831,148,5.91,1735,102.71,57,385.14,1294,6,250,35198
228,Belgium,Historical,EV stock share,Vans,EV,2011,percent,0.013000000268221,41154,546,6.440825050549515,780,319.91952096500154,68,124.54,1059,7,88,50175.40629386603
229,Belgium,Historical,EV sales share,Vans,EV,2011,percent,0.039000000804663,55080.224314727966,138,7.11,2874,158.64,90,652.17,2439,3,186.79688171301666,60625
230,Belgium,Historical,EV stock share,Buses,EV,2011,percent,0.018999999389052,50516,121,11.64,4370,211.51,28,231.4,2104,5,133,92900
231,Belgium,Historical,EV stock,Trucks,BEV,2011,Vehicles,6,58602,406,6.31,2660,431.98,92,296.92884261423455,1134,6,294,17205
232,Belgium,Historical,EV sales,Trucks,BEV,2011,Vehicles,1,38972,190,6.541571005933591,1165,88.54,47,247.37,1034,2,224,92525
233,Belgium,Historical,EV stock,Cars,PHEV,2011,Vehicles,26,37239,271,8.89,2337,253.33,32,118.08,1537,2,233,61698
234,Belgium,Historical,EV stock,Cars,FCEV,2011,Vehicles,1,32589,165,8.75,3594,237.2,78,472.73,1328,2,197,10472
235,Belgium,Historical,EV sales share,Cars,EV,2011,percent,0.052000001072884,31430,484.8178876445672,6.478202003918032,1646,345.66,46.202389120683016,43.81,1950,5,151,31455
236,Belgium,Historical,EV sales,Cars,PHEV,2011,Vehicles,16,44421,327.73136058753744,6.518601050620312,4005,413.32,20,77.52,2363,4,187.58656503685182,75321
237,Belgium,Historical,EV stock,Cars,BEV,2011,Vehicles,320,38055,448.6914727728404,5.12,633,148.88,92,156.46,1748.0198681751876,7,218,74178
238,Belgium,Historical,EV sales,Cars,BEV,2011,Vehicles,280,59223,488,6.491997653565844,224,43.72,33,67.62,1389,5,186.34711546748002,99182
239,Belgium,Historical,EV stock,Vans,BEV,2011,Vehicles,79,55079.25884772203,263.7201704694461,6.4911326616163345,1235,101.62250335302645,97,538.89,1717,2,228,78822
240,Belgium,Historical,EV sales,Vans,BEV,2011,Vehicles,25,55080.81514212693,-150.87715544087536,6.491633455092826,4769,190.76,90,900,1996,7,144,50175.18069358727
241,Belgium,Historical,EV stock,Buses,BEV,2011,Vehicles,3,35981,458.96590648692455,5.23,2084.915009430517,393.84,46.65465656990681,60.91,1747.3218792796667,7,260,66222
242,Belgium,Historical,EV stock,Buses,BEV,2012,Vehicles,3,33594,160,4.43,416,26.62,35,264.4262101419271,2429,6,263,58918
243,Belgium,Historical,EV sales,Vans,BEV,2012,Vehicles,260,71784,105,4.49,2604.1489872506672,106.43,32,304.76,1387,4,99,2073
244,Belgium,Historical,EV stock,Vans,BEV,2012,Vehicles,330,55080.260863736745,198,6.512430301669243,4285,339.37,96,464.22904118784345,2458,4.52859458720194,243,60995
245,Belgium,Historical,EV sales,Cars,BEV,2012,Vehicles,570,48502,237,11.58,1811,132.90987042416657,80,382.07425321762366,1050,6,260,14875
246,Belgium,Historical,EV stock,Cars,BEV,2012,Vehicles,830,68515,517,8.84,924.0851893288104,281.04,21,40.62,2162,7,275,63145
247,Belgium,Historical,EV sales,Cars,PHEV,2012,Vehicles,340,55080.67693411244,225,6.482501705362328,1179,106.11,49,217.78,1749.0764162803173,4,248,50175.20574321047
248,Belgium,Historical,EV sales share,Cars,EV,2012,percent,0.189999997615814,65282,422,6.434124947224822,3391,572.4,46,109,1721,2,186.0792419484713,76062
249,Belgium,Historical,EV stock,Cars,FCEV,2012,Vehicles,1,51030,336,4.18,1812,243.53,33,98.21,1432,3,186,71049
250,Belgium,Historical,EV stock,Cars,PHEV,2012,Vehicles,350,45256,578,6.435997392369176,851,371.31260994358365,31,53.63,2224,5,183,41398
251,Belgium,Historical,EV stock,Trucks,BEV,2012,Vehicles,7,44872,599,6.495472166074103,451,108.06,78,130.22,1748.3733014653594,7,165,61310
252,Belgium,Historical,EV stock share,Buses,EV,2012,percent,0.018999999389052,36120,199,7.63,3224.1662501468904,301.13,69,346.73,1155,5,75,40151
253,Belgium,Historical,EV sales share,Vans,EV,2012,percent,0.46000000834465,55080.75158570394,248,2.94,3180,315.46,51,205.65,1167,6,186.7537550576013,50175.19335966487
254,Belgium,Historical,EV stock share,Vans,EV,2012,percent,0.052999999374151,49634,311,6.54242218188684,4891,608.44,56,180.06,1201,5,298,76019
255,Belgium,Historical,EV stock share,Cars,EV,2012,percent,0.021999999880791,61114,591,1.2,2574.607177146917,617.0944003922866,72.10091468728811,142.13,1615,6,79,68125
256,Belgium,Historical,EV stock share,Trucks,EV,2012,percent,0.004800000227988,33360,486,3.14,1382,268.66,63,129.63,2465,4,219,44887
257,Belgium,Historical,EV stock share,Trucks,EV,2013,percent,0.004800000227988,49311,464,6.423947214418903,2401,445.63,50,107.76,1606,6,75,49538
258,Belgium,Historical,EV stock share,Cars,EV,2013,percent,0.032999999821186,49484,480,1.51,2976,571.39,40,83.33,2039,6,211,50175.27277907374
259,Belgium,Historical,EV stock share,Vans,EV,2013,percent,0.06700000166893,56377,392.5753921692372,10.73,2600,409.76,56.87924279503271,170.05,1750.2046571064839,4.5206842284217705,284,82912
260,Belgium,Historical,EV sales share,Vans,EV,2013,percent,0.189999997615814,51956,538,6.417782389478966,3647.3664019701873,726.3,95,176.58,1768,4,78,94207
261,Belgium,Historical,EV stock share,Buses,EV,2013,percent,0.018999999389052,78043,428.5739062704133,11.43,2298,445.81,36,74.23,1599,4.514849592041888,189,97043
262,Belgium,Historical,EV charging points,EV,Publicly available fast,2013,charging points,47,37268,529,7.48,3870,818.89,77,145.56,1746.8365954540134,4.450922908674669,91,54620
263,Belgium,Historical,EV charging points,EV,Publicly available slow,2013,charging points,330,38037,280,6.504271842565388,1684,188.61,28,148.49140581585505,1803,3,155,76480
264,Belgium,Historical,EV stock,Trucks,BEV,2013,Vehicles,7,68038,124,6.481447356163045,1601,79.41,60,483.87,1751.7304658029816,4.502597639440199,267,84443
265,Belgium,Historical,EV stock,Cars,PHEV,2013,Vehicles,590,49542,291.03638672264367,11.59,1587.563018978266,135.37,68,222.22,1558,5,187.12894896853547,50175.27477066516
266,Belgium,Historical,EV stock,Cars,FCEV,2013,Vehicles,1,50504,131,5.04,2929,174.25515629141933,56.66465309557884,335.88,2187,6,110,3210
267,Belgium,Historical,EV sales share,Cars,EV,2013,percent,0.119999997317791,55082.4686150702,482,3.3,1763,390.17642662876256,24,49.79,2409,5,204,14485
268,Belgium,Historical,EV sales,Cars,PHEV,2013,Vehicles,60,55078.59354745387,466,3.34,4278,797.42,39,83.69,1349,2,87,94581
269,Belgium,Historical,EV stock,Cars,BEV,2013,Vehicles,1200,55078.884371214066,48.998422455033904,5.08,483,24.54,98,771.65,1239,4.441160108544366,233,85843
270,Belgium,Historical,EV sales,Cars,BEV,2013,Vehicles,500,55080.81973078361,350,7.75,4852,679.28,91,260,1905,7,142,50175.17145098671
271,Belgium,Historical,EV stock,Vans,BEV,2013,Vehicles,430,47428,103,11.56,1779,73.29,29,283.72511237457525,1754,4,187,43672
272,Belgium,Historical,EV sales,Vans,BEV,2013,Vehicles,110,73448,390,4.48,4381,683.44,39,100,2354,6,185.5814761530379,50174.92767980131
273,Belgium,Historical,EV stock,Buses,BEV,2013,Vehicles,3,68560,398,4.02,3328,529.82,63,158.29,2449,4,279,50175.006211021915
274,Belgium,Historical,EV stock,Buses,BEV,2014,Vehicles,7,75925,251,11.23,2514.585886650216,246.30757561363805,24,152.02227930652617,1906,5,200,50174.91110776866
275,Belgium,Historical,EV sales,Vans,BEV,2014,Vehicles,99,64095,560,8.28,2386,534.46,97,199.57154446791998,1749.694735822611,6,191,42619
276,Belgium,Historical,EV stock,Buses,PHEV,2014,Vehicles,32,50630,545,9.29,1726,376.27,79,144.95,1560,4.4886577095482325,96,50175.26692824096
277,Belgium,Historical,EV stock,Vans,BEV,2014,Vehicles,520,55080.775780512704,330.6011976548139,1.46,3781,495.8763305857924,25,70.42,1035,4.466635674433121,120,50175.17971117376
278,Belgium,Historical,EV sales,Cars,BEV,2014,Vehicles,1300,64652,471,3.21,3203,603.45,72,152.87,1429,3,155,79833
279,Belgium,Historical,EV stock,Cars,BEV,2014,Vehicles,2200,68509,190,7.07,3739,284.16,57,300,1137,4.446086503246622,182,21046
280,Belgium,Historical,EV sales,Buses,BEV,2014,Vehicles,3,79840,585,6.443137046789941,779,182.29,31,52.99,1074,2,191,90645
281,Belgium,Historical,EV sales share,Cars,EV,2014,percent,0.409999996423721,30498,387,4.87,1486,230.03,68,175.71,2267,4.538091944799144,111,50175.54872644856
282,Belgium,Historical,EV stock,Cars,FCEV,2014,Vehicles,2,58985,335,5.46,781,104.65,87,259.7,2308,4.542298523795964,128,50175.16080441859
283,Belgium,Historical,EV stock,Cars,PHEV,2014,Vehicles,1500,45129,535,9.13,1514,324,57,106.54,2192,7,190,5192
284,Belgium,Historical,EV sales,Cars,PHEV,2014,Vehicles,650,35273,263,6.5129638163365735,1542,162.22,34,129.28,2452,7,278,14357
285,Belgium,Historical,EV stock,Trucks,BEV,2014,Vehicles,11,69850,429,4.77,2697.3527188786693,456.8,88,205.13,1889,2,185.7058506031559,9181
286,Belgium,Historical,EV sales,Trucks,BEV,2014,Vehicles,1,64206,582,6.68,212,49.35,93,159.79,1929,3,173,40901
287,Belgium,Historical,EV charging points,EV,Publicly available fast,2014,charging points,55,65492,401.01556202652336,7.86,1728.4838814496566,267.92,86,161.65,1761,4.512315301188069,226,4066
288,Belgium,Historical,EV charging points,EV,Publicly available slow,2014,charging points,560,49490,329,7.21,4552,599.04,41.58041300903887,103.34,1037,6,145,50175.249783064246
289,Belgium,Historical,EV stock share,Buses,EV,2014,percent,0.239999994635582,50185,357,3.43,2568.8996801896255,365.43,31,101.1659658141703,1746.93464065329,2,76,10424
290,Belgium,Historical,EV sales share,Vans,EV,2014,percent,0.180000007152557,67536,139,6.425971941469142,2412,134.11,65,467.63,1213,4,108,28024
291,Belgium,Historical,EV stock share,Vans,EV,2014,percent,0.079000003635883,65673,208,6.471904174374972,2339.7297782241512,167.4,72,346.15,1136,4.469634391360796,271,896
292,Belgium,Historical,EV sales share,Buses,EV,2014,percent,0.259999990463257,35842,139,3.13,3548,197.27,22,158.27,2349,2,247,50175.457358138934
293,Belgium,Historical,EV stock share,Cars,EV,2014,percent,0.06700000166893,55078.8035191404,533,8.7,3562.4685895350103,709.32,55.46278901633533,73.17,1750.1489957909168,4.489948080345349,114,89007
294,Belgium,Historical,EV sales share,Trucks,EV,2014,percent,0.013000000268221,74686,237,9.4,3319,314.64,23,156.63564776530214,1922,5,185.45756414986056,97051
295,Belgium,Historical,EV stock share,Trucks,EV,2014,percent,0.00760000012815,55080.922221373905,185,1.97,1325,16.04873776645195,74,400,2007,5,284,45345
296,Belgium,Historical,EV stock share,Trucks,EV,2015,percent,0.008399999700487,30610,248,11.13,3504,347.6,57,229.84,2147,5,188.48049055675924,20709
297,Belgium,Historical,EV stock share,Cars,EV,2015,percent,0.129999995231628,55081.783810587935,284,8.08,363,41.24,40,140.85,1821,4,147,27188
298,Belgium,Historical,EV stock share,Vans,EV,2015,percent,0.08500000089407,59115,497.9210574284259,9.24,4551,862.87,76,160.34,1749.7070684201867,2,138,66765
299,Belgium,Historical,EV sales share,Vans,EV,2015,percent,0.109999999403954,77143,408,6.424393948370704,2452,400.17,55,134.8,2215,3,297,31786
300,Belgium,Historical,EV stock share,Buses,EV,2015,percent,0.529999971389771,49608,442,2.44,5092.81330644855,850.05,98,221.72,1436,4,113,79697
301,Belgium,Historical,EV charging points,EV,Publicly available fast,2015,charging points,77,40592,314,7.8,1620,203.47,61.939480829582656,257.96,1911,4.529406135365568,217,87913
302,Belgium,Historical,EV charging points,EV,Publicly available slow,2015,charging points,1300,34114,105,8.83,2589,108.74,51,485.71,2391,4.508201781783638,188.21737725388297,50175.46939145049
